region_id,region_name,year,population,birth_rate,death_rate,natural_increase_rate,migration_balance,gdp_per_capita,unemployment_rate,average_wage
83,Yakutia,2014,3281654,13.51,14.53,-1.02,496,369264,10.41,22008
83,Yakutia,2015,3138646,14.07,14.03,0.04,-13997,407795,7.13,31392
83,Yakutia,2016,3129447,14.54,18.58,-4.04,-8741,523205,8.76,39582
83,Yakutia,2017,3025849,13.31,14.44,-1.13,-1730,716327,12.84,34404
83,Yakutia,2018,3079272,12.46,11.77,0.7,-125,493237,7.64,30751
83,Yakutia,2019,3074008,10.06,17.93,-7.87,619,388333,14.72,37376
83,Yakutia,2020,2923072,10.46,16.56,-6.1,-5824,535844,5.84,45836
83,Yakutia,2021,2945757,10.63,16.23,-5.61,-11370,308893,12.91,44576
83,Yakutia,2022,2881750,14.21,10.82,3.39,-4842,798899,11.19,32335
83,Yakutia,2023,2868164,8.8,16.15,-7.36,-10473,454576,7.81,31555
83,Yakutia,2024,2783863,9.26,13.4,-4.14,-10646,238851,9.39,44216
84,Crimea,2010,3485907,12.32,13.06,-0.74,-9558,207403,12.88,54124
84,Crimea,2011,3457557,9.97,12.38,-2.41,-7131,191687,5.33,51716
84,Crimea,2012,3495430,10.98,12.33,-1.35,309,696050,12.58,20661
84,Crimea,2013,3669920,9.11,18.93,-9.81,-1691,771756,5.02,54558
84,Crimea,2014,3518666,13.04,14.25,-1.21,-6493,542646,3.18,53688
84,Crimea,2015,3502555,12.6,15.11,-2.51,-14746,150782,10.2,27560
84,Crimea,2016,3531569,8.3,13.37,-5.07,-1764,618738,5.69,23569
84,Crimea,2017,3405097,9.33,12.45,-3.13,-9865,215577,10.07,47194
84,Crimea,2018,3537549,11.85,12.62,-0.77,-2737,495152,11.04,45495
84,Crimea,2019,3375107,14.93,13.04,1.89,-1436,736426,7.32,51164
84,Crimea,2020,3438953,12.33,10.71,1.62,-14301,502066,7.35,24043
84,Crimea,2021,3513593,13.79,16.94,-3.15,-10670,321322,5.11,50602
84,Crimea,2022,3435335,14.29,14.59,-0.3,-13493,170447,11.19,37537
84,Crimea,2023,3290189,11.24,14.64,-3.4,-5584,402477,12.76,38046
84,Crimea,2024,3469901,14.24,16.61,-2.37,3187,572007,3.52,25415
85,Sevastopol,2010,846233,12.96,11.99,0.98,-7824,744532,9.69,49527
85,Sevastopol,2011,850793,8.91,14.13,-5.21,-561,676932,7.65,49856
85,Sevastopol,2012,867513,11.68,18.47,-6.79,-8092,417176,4.57,28162
85,Sevastopol,2013,860846,11.19,12.0,-0.81,-9186,301826,11.7,20313
85,Sevastopol,2014,818143,11.67,15.81,-4.14,-1621,575766,8.07,33863
85,Sevastopol,2015,853053,10.91,11.3,-0.39,-8261,639579,6.18,50532
85,Sevastopol,2016,842954,13.76,15.59,-1.84,-7050,286773,9.02,56855
85,Sevastopol,2017,819546,13.17,15.07,-1.9,-4701,679089,11.53,44602
85,Sevastopol,2018,844056,9.46,12.02,-2.56,90,619059,4.26,55081
85,Sevastopol,2019,838822,11.2,13.08,-1.89,-1762,507779,4.03,24507
85,Sevastopol,2020,821749,9.4,12.11,-2.7,-3794,205039,13.8,56284
85,Sevastopol,2021,830842,13.88,15.56,-1.68,-10644,362680,10.36,26906
85,Sevastopol,2022,830371,9.4,14.99,-5.59,3463,636258,10.83,43308
85,Sevastopol,2023,794167,14.29,12.89,1.4,-11487,391732,2.85,25482
85,Sevastopol,2024,807258,9.7,16.54,-6.84,-7533,718474,5.17,33015
86,Donetsk People's Republic,2010,869617,12.8,15.24,-2.44,-9018,383456,11.47,44452
86,Donetsk People's Republic,2011,837782,9.37,12.35,-2.99,-11434,750879,12.03,39254
86,Donetsk People's Republic,2012,842292,9.54,13.74,-4.2,-14274,789611,8.19,34369
86,Donetsk People's Republic,2013,830697,10.65,17.31,-6.66,-6727,769073,12.8,39242
86,Donetsk People's Republic,2014,812191,13.06,11.21,1.85,1341,686215,5.46,32946
86,Donetsk People's Republic,2015,821993,10.83,15.65,-4.82,-9044,186068,2.53,24046
86,Donetsk People's Republic,2016,824009,8.09,15.08,-6.99,3665,277204,12.06,20940
86,Donetsk People's Republic,2017,795785,10.79,11.65,-0.87,-7533,421389,6.26,46264
86,Donetsk People's Republic,2018,806092,10.13,13.05,-2.93,-5899,247263,8.12,31139
86,Donetsk People's Republic,2019,823360,13.86,13.94,-0.08,2536,492884,6.68,28315
86,Donetsk People's Republic,2020,809799,12.15,12.72,-0.57,-4598,410454,9.02,51159
86,Donetsk People's Republic,2021,796515,10.87,14.79,-3.92,-745,723291,7.14,23014
86,Donetsk People's Republic,2022,793326,12.83,14.67,-1.84,102,672438,9.41,39542
86,Donetsk People's Republic,2023,794543,9.12,12.73,-3.62,4073,659354,10.75,40705
86,Donetsk People's Republic,2024,774282,11.58,16.88,-5.31,-14220,701063,13.3,43849
87,Lugansk People's Republic,2010,2947698,13.68,18.45,-4.78,4922,225753,13.12,39992
87,Lugansk People's Republic,2011,3004091,8.11,14.33,-6.22,-6472,760662,7.86,34334
87,Lugansk People's Republic,2012,2940117,12.5,16.84,-4.34,-5957,681362,9.17,33539
87,Lugansk People's Republic,2013,2991972,12.59,11.02,1.57,-9347,587723,2.73,50227
87,Lugansk People's Republic,2014,2870730,10.37,11.16,-0.79,2689,205489,8.05,53976
87,Lugansk People's Republic,2015,2831587,11.65,15.61,-3.96,-13784,304146,7.83,49222
87,Lugansk People's Republic,2016,2950585,12.57,16.36,-3.79,1300,360073,14.78,48344
87,Lugansk People's Republic,2017,2952276,9.31,15.06,-5.75,3897,153983,8.3,20986
87,Lugansk People's Republic,2018,2907055,14.01,11.8,2.21,-7329,761152,11.16,54704
87,Lugansk People's Republic,2019,2898399,14.77,11.02,3.75,-14798,597952,14.76,58625
87,Lugansk People's Republic,2020,2953850,9.68,14.56,-4.88,-211,267682,14.49,45549
87,Lugansk People's Republic,2021,2933294,11.79,18.57,-6.78,4065,588980,9.36,20140
87,Lugansk People's Republic,2022,2939871,8.49,12.42,-3.93,-8901,384042,7.76,23954
87,Lugansk People's Republic,2023,2933215,11.86,14.87,-3.01,-6446,566727,14.42,53584
87,Lugansk People's Republic,2024,2954243,10.73,15.26,-4.53,4626,486904,14.1,36293
88,Zaporozhye Oblast,2010,5004229,10.02,10.83,-0.81,930,337341,4.93,58957
88,Zaporozhye Oblast,2011,5047325,11.66,15.97,-4.31,3293,588386,7.55,54495
88,Zaporozhye Oblast,2012,4957366,14.02,15.74,-1.72,1787,763917,5.91,26786
88,Zaporozhye Oblast,2013,5016765,11.15,11.55,-0.4,-8141,779758,11.19,36053
88,Zaporozhye Oblast,2014,4833427,9.04,11.43,-2.39,-10903,345926,5.01,50970
88,Zaporozhye Oblast,2015,4663534,12.48,18.46,-5.99,4390,262865,5.29,41025
88,Zaporozhye Oblast,2016,4818281,11.85,15.0,-3.15,4176,283911,10.69,21735
88,Zaporozhye Oblast,2017,4613211,8.46,11.24,-2.78,-11569,517151,11.29,28099
88,Zaporozhye Oblast,2018,4680965,12.76,13.34,-0.59,-12754,622381,14.3,44429
88,Zaporozhye Oblast,2019,4730395,12.76,11.93,0.83,-14962,377922,5.52,22492
88,Zaporozhye Oblast,2020,4709186,14.37,13.63,0.75,-4130,214386,6.48,22050
88,Zaporozhye Oblast,2021,4788619,11.2,14.92,-3.72,-4357,432253,7.34,53667
88,Zaporozhye Oblast,2022,4740445,12.99,13.74,-0.75,-13135,179854,3.9,27485
88,Zaporozhye Oblast,2023,4473813,11.56,17.95,-6.4,4098,773287,12.97,34553
88,Zaporozhye Oblast,2024,4633122,11.76,16.95,-5.2,-8095,270836,2.56,40364
